id,gameId,teamId,participantId,timeline,data
376,1220047,200,7,20-30,514.9
377,1220047,200,7,30-end,1198.53333333333
378,1220047,200,7,0-10,497.4
379,1220047,200,8,10-20,252.7
380,1220047,200,8,20-30,385.8
381,1220047,200,8,30-end,1000.73333333333
382,1220047,200,8,0-10,236.4
383,1220047,200,9,10-20,423.8
384,1220047,200,9,20-30,798.0
385,1220047,200,9,30-end,837.6
386,1220047,200,9,0-10,242.3
387,1220047,200,10,10-20,430.2
388,1220047,200,10,20-30,922.7
389,1220047,200,10,30-end,1132.6
390,1220047,200,10,0-10,233.3
391,1210072,100,1,10-20,444.1
392,1210072,100,1,20-30,513.0
393,1210072,100,1,0-10,163.1
394,1210072,100,2,10-20,529.4
395,1210072,100,2,20-30,430.8
396,1210072,100,2,0-10,348.8
397,1210072,100,3,10-20,447.8
398,1210072,100,3,20-30,591.5
399,1210072,100,3,0-10,315.5
400,1210072,100,4,10-20,336.5
401,1210072,100,4,20-30,570.6
402,1210072,100,4,0-10,207.0
403,1210072,100,5,10-20,480.0
404,1210072,100,5,20-30,601.2
405,1210072,100,5,0-10,315.2
406,1210072,200,6,10-20,406.8
407,1210072,200,6,20-30,932.9
408,1210072,200,6,0-10,231.5
409,1210072,200,7,10-20,888.8
410,1210072,200,7,20-30,1804.1
411,1210072,200,7,0-10,525.1
412,1210072,200,8,10-20,572.6
413,1210072,200,8,20-30,826.3
414,1210072,200,8,0-10,327.9
415,1210072,200,9,10-20,520.8
416,1210072,200,9,20-30,527.2
417,1210072,200,9,0-10,321.3
418,1210072,200,10,10-20,301.3
419,1210072,200,10,20-30,514.0
420,1210072,200,10,0-10,253.9
421,1220089,100,1,10-20,428.1
422,1220089,100,1,20-30,1072.4
423,1220089,100,1,0-10,334.7
424,1220089,100,2,10-20,546.0
425,1220089,100,2,20-30,759.2
426,1220089,100,2,0-10,383.2
427,1220089,100,3,10-20,576.9
428,1220089,100,3,20-30,857.6
429,1220089,100,3,0-10,196.5
430,1220089,100,4,10-20,338.0
431,1220089,100,4,20-30,742.3
432,1220089,100,4,0-10,190.0
433,1220089,100,5,10-20,512.0
434,1220089,100,5,20-30,671.7
435,1220089,100,5,0-10,188.7
436,1220089,200,6,10-20,352.4
437,1220089,200,6,20-30,737.9
438,1220089,200,6,0-10,373.1
439,1220089,200,7,10-20,435.2
440,1220089,200,7,20-30,496.2
441,1220089,200,7,0-10,379.1
442,1220089,200,8,10-20,491.8
443,1220089,200,8,20-30,489.0
444,1220089,200,8,0-10,223.5
445,1220089,200,9,10-20,403.9
446,1220089,200,9,20-30,475.4
447,1220089,200,9,0-10,234.9
448,1220089,200,10,10-20,563.1
449,1220089,200,10,20-30,1178.3
450,1220089,200,10,0-10,269.0
451,1220090,100,1,10-20,618.6
452,1220090,100,1,20-30,649.8
453,1220090,100,1,30-end,1659.9
454,1220090,100,1,0-10,458.2
455,1220090,100,2,10-20,336.7
456,1220090,100,2,20-30,236.7
457,1220090,100,2,30-end,416.5
458,1220090,100,2,0-10,261.5
459,1220090,100,3,10-20,313.5
460,1220090,100,3,20-30,255.8
461,1220090,100,3,30-end,383.4
462,1220090,100,3,0-10,333.8
463,1220090,100,4,10-20,229.0
464,1220090,100,4,20-30,342.9
465,1220090,100,4,30-end,381.25
466,1220090,100,4,0-10,139.1
467,1220090,100,5,10-20,573.2
468,1220090,100,5,20-30,326.1
469,1220090,100,5,30-end,907.6
470,1220090,100,5,0-10,360.8
471,1220090,200,6,10-20,500.6
472,1220090,200,6,20-30,771.6
473,1220090,200,6,30-end,1174.0
474,1220090,200,6,0-10,554.2
475,1220090,200,7,10-20,707.5
476,1220090,200,7,20-30,592.6
477,1220090,200,7,30-end,879.65
478,1220090,200,7,0-10,404.9
479,1220090,200,8,10-20,150.2
480,1220090,200,8,20-30,389.9
481,1220090,200,8,30-end,592.4
482,1220090,200,8,0-10,300.0
483,1220090,200,9,10-20,240.1
484,1220090,200,9,20-30,358.1
485,1220090,200,9,30-end,535.5
486,1220090,200,9,0-10,167.5
487,1220090,200,10,10-20,326.7
488,1220090,200,10,20-30,171.4
489,1220090,200,10,30-end,525.3
490,1220090,200,10,0-10,187.5
491,1220099,100,1,10-20,441.1
492,1220099,100,1,20-30,1272.4
493,1220099,100,1,30-end,1479.86666666667
494,1220099,100,1,0-10,123.0
495,1220099,100,2,10-20,784.4
496,1220099,100,2,20-30,1087.2
497,1220099,100,2,30-end,1136.66666666667
498,1220099,100,2,0-10,506.2
499,1220099,100,3,10-20,375.3
500,1220099,100,3,20-30,826.9
501,1220099,100,3,30-end,520.333333333333
502,1220099,100,3,0-10,228.7
503,1220099,100,4,10-20,356.8
504,1220099,100,4,20-30,503.4
505,1220099,100,4,30-end,596.133333333333
506,1220099,100,4,0-10,168.4
507,1220099,100,5,10-20,299.4
508,1220099,100,5,20-30,776.5
509,1220099,100,5,30-end,850.066666666667
510,1220099,100,5,0-10,117.4
511,1220099,200,6,10-20,351.4
512,1220099,200,6,20-30,604.3
513,1220099,200,6,30-end,704.6
514,1220099,200,6,0-10,56.1
515,1220099,200,7,10-20,470.9
516,1220099,200,7,20-30,827.5
517,1220099,200,7,30-end,922.2
518,1220099,200,7,0-10,303.2
519,1220099,200,8,10-20,295.9
520,1220099,200,8,20-30,316.5
521,1220099,200,8,30-end,417.666666666667
522,1220099,200,8,0-10,89.4
523,1220099,200,9,10-20,178.3
524,1220099,200,9,20-30,487.5
525,1220099,200,9,30-end,376.733333333333
526,1220099,200,9,0-10,124.4
527,1220099,200,10,10-20,380.4
528,1220099,200,10,20-30,965.1
