id,gameId,teamId,participantId,profileIcon,summonerName,championId,highestAchievedSeasonTier,spell1Id,spell2Id,assists,champLevel,combatPlayerScore,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,sightWardsBoughtInGame,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,lane,role
1420324,1420114,200,10,28,VFK Baiano,143,UNRANKED,3,4,5,12,0,4,0,0,0,0,0,0,0,8957,8060,0,3116,2043,2301,3009,1052,0,3364,0,0,0,0,0,00:12:57,17793,10946,4706,1,1,0,0,0,3470,488,5236,0,0,21264,11435,10434,263,19,0,0,00:03:38,4,0,0,0,492,0,0,11,11,52,0,BOTTOM,DUO_SUPPORT
1420339,1420238,100,1,26,CNB LEP,420,UNRANKED,4,12,9,17,0,1,0,0,0,1,0,0,1,14355,12500,0,3133,3143,3111,3071,3053,1037,3340,1,2,0,2,1,00:37:09,753,418,11663,18,3,15,0,0,231882,21788,11660,0,0,232635,22207,23934,8237,258,0,0,00:01:59,1,0,0,0,610,1,0,3,5,19,1,JUNGLE,NONE
1420340,1420238,100,2,26,CNB Minerva,60,UNRANKED,11,4,9,16,0,0,0,0,0,1,0,0,0,14370,11700,1,3158,3116,3082,2301,0,1402,3364,1,2,0,2,1,00:00:00,123241,11936,10208,102,29,73,0,0,34105,995,18050,0,0,174975,14141,29090,15875,32,0,0,00:17:33,1,0,17629,1209,831,0,0,15,19,55,1,JUNGLE,NONE
1420341,1420238,100,3,26,CNB tinowns,50,UNRANKED,4,12,8,18,0,0,1,0,0,1,0,0,0,18686,17335,0,3135,3157,3020,3089,3027,3065,3363,1,5,0,5,2,00:00:00,297869,33312,7798,40,15,25,0,0,24225,1479,19990,0,0,322320,34916,28991,18266,379,0,0,00:17:36,1,0,225,125,1202,0,0,3,7,16,1,MIDDLE,SOLO
1420342,1420238,100,4,26,CNB pbO,18,UNRANKED,4,7,8,17,0,1,1,0,1,0,1,0,0,17908,16530,2,3036,3140,3072,3031,3085,3006,3363,1,4,797,3,2,00:32:59,36030,913,4393,25,12,13,0,0,267287,22328,7322,0,0,315434,23242,12510,2939,329,0,0,00:10:20,3,0,12114,0,794,7,0,4,11,18,1,JUNGLE,NONE
1420343,1420238,100,5,26,CNB Wos,201,UNRANKED,4,3,10,13,0,2,0,0,0,0,0,0,0,10426,9725,0,2303,0,3050,3190,3117,0,3364,0,0,0,0,0,00:27:28,10620,3073,8245,0,0,0,0,0,7130,721,12047,0,0,24888,3794,21637,3891,39,0,0,00:11:47,5,0,7137,0,1344,0,0,13,11,51,1,JUNGLE,NONE
1420349,1420248,100,1,26,BGG Ranger,24,UNRANKED,12,4,3,18,0,3,0,0,0,0,0,0,0,21431,22458,0,3153,3111,3026,3078,3053,3143,3340,0,2,0,0,1,00:25:32,85930,4351,10292,23,3,20,0,0,314067,17327,23835,0,0,404385,22047,40121,7292,473,0,0,00:05:34,1,0,4388,369,5993,2,0,5,14,28,0,TOP,SOLO
1420350,1420248,100,2,25,BGG Tierwulf VPP,120,UNRANKED,14,11,8,17,0,7,0,0,0,0,0,0,0,13873,13825,0,1011,3110,3111,3065,1401,3082,3364,0,0,0,0,0,00:12:29,49721,4312,24376,72,5,67,0,0,85110,6185,36035,0,0,154268,13418,62644,16991,65,0,0,00:18:07,1,0,19434,2919,2231,1,0,4,10,9,0,JUNGLE,NONE
1420351,1420248,100,3,502,BGG Rakin VPP,268,UNRANKED,4,7,2,18,0,3,2,0,0,0,0,0,0,22296,20475,0,3157,3115,3089,3020,3116,3135,3340,2,7,0,4,2,00:28:52,483247,42775,15088,50,4,46,0,0,13655,100,6456,0,0,504643,43686,22247,6028,535,0,0,00:33:57,3,0,7740,810,703,1,0,3,9,26,0,MIDDLE,SOLO
1420352,1420248,100,4,7,BGG Luskka,81,UNRANKED,4,7,6,18,0,0,0,0,0,0,0,0,0,18143,17500,1,3139,3153,3042,3025,3033,3158,3363,0,1,725,0,1,00:00:00,71027,8248,12165,26,5,21,0,0,273991,22592,9496,0,0,354029,31628,22468,5922,409,0,0,00:35:26,3,0,9010,787,806,1,0,2,10,22,0,BOTTOM,DUO_CARRY
1420353,1420248,100,5,25,BGG RedBert VPP,201,UNRANKED,4,14,9,15,0,2,0,0,0,0,0,0,0,13404,12725,0,3190,3222,2303,3009,3050,0,3364,0,1,0,0,1,00:39:46,16205,7603,14996,1,0,1,0,0,13681,941,16361,0,0,42903,9244,32414,6180,81,0,0,00:13:48,5,0,13016,698,1056,0,0,17,14,80,0,BOTTOM,DUO_SUPPORT
1420364,1420263,100,1,7,OPK SkyBart,39,UNRANKED,12,4,2,18,0,1,1,0,0,0,1,0,0,16203,15133,3,1031,3078,3111,3022,3102,3026,3340,2,9,0,7,2,00:27:33,4347,2740,8370,12,12,0,0,0,161883,15629,22618,0,0,192477,22150,31149,13120,272,0,0,00:08:04,1,0,26246,3779,160,1,0,2,9,18,1,TOP,SOLO
1420365,1420263,100,2,551,OPK Turtle,60,UNRANKED,4,11,7,15,0,4,0,0,1,1,0,0,0,12378,11645,1,1410,1057,0,3065,3158,3116,3364,0,4,0,0,1,00:12:40,94608,9464,10704,61,8,53,0,0,25723,798,18403,0,0,135508,10432,29387,8179,26,0,0,00:15:06,1,0,15176,170,280,1,0,11,10,33,1,JUNGLE,NONE
1420366,1420263,100,3,6,OPK Goku,13,UNRANKED,12,4,9,18,0,1,0,0,0,1,0,0,0,14870,14445,0,3040,3027,3001,1057,3135,3111,3363,0,2,0,0,1,00:23:00,181014,21225,13458,30,4,26,0,0,22011,340,9692,0,0,203869,21690,23278,5910,267,0,0,00:02:28,1,0,844,125,128,3,0,5,6,18,1,MIDDLE,SOLO
1420367,1420263,100,4,502,OPK Skyer,51,UNRANKED,7,4,10,16,0,0,0,0,0,1,0,0,0,14573,13050,0,1055,3140,3094,3085,3006,3031,3363,0,1,1466,0,1,00:00:00,5005,503,6081,15,4,11,0,0,199683,12358,9216,0,0,207963,13351,15297,5800,268,0,0,00:05:07,5,0,3274,490,0,4,0,4,9,12,1,BOTTOM,SOLO
1420368,1420263,100,5,17,OPK Professor,267,UNRANKED,4,3,11,13,0,1,0,0,0,1,0,0,0,10619,9950,0,2031,3222,2301,3190,0,3009,3364,0,1,0,0,1,00:27:35,6256,2815,4197,0,0,0,0,0,9086,737,7766,0,0,15343,3553,11963,12408,21,0,0,00:01:43,5,0,0,0,0,1,0,17,20,51,1,JUNGLE,NONE
1420369,1420265,100,4,28,VFK esA,202,UNRANKED,7,4,9,15,0,0,0,0,1,0,1,1,0,14596,13175,2,1055,3142,3156,3147,3035,3158,3363,1,4,1259,4,1,00:00:00,16277,5469,3372,5,1,4,0,0,191190,21400,3770,0,0,207468,26869,7143,1950,264,0,0,00:03:17,3,0,0,0,0,4,0,5,5,20,1,BOTTOM,DUO_CARRY
1420370,1420265,100,5,28,VFK Baiano,43,UNRANKED,3,4,13,14,0,0,0,0,0,1,0,0,1,10826,9800,0,2043,3222,2301,3060,3158,0,3364,0,1,0,0,1,00:00:00,31319,9333,4023,0,0,0,0,0,9670,926,2099,0,0,41065,10334,6122,1543,28,0,0,00:04:29,2,0,75,75,0,2,0,8,14,33,1,BOTTOM,DUO_SUPPORT
1420387,1420286,100,1,14,KBM Verto,105,UNRANKED,12,14,3,14,0,3,0,0,0,0,0,0,0,9931,9425,0,3191,1056,1082,3030,3115,3009,3340,1,3,0,2,1,00:10:37,72653,8029,3434,7,1,6,0,0,30903,2037,9309,0,0,105642,10979,12743,1728,173,0,0,00:04:37,1,0,2086,912,0,1,0,1,2,10,0,JUNGLE,NONE
1420388,1420286,100,2,658,KBM Zuao,203,UNRANKED,11,4,5,12,0,3,0,0,0,0,0,0,0,8883,8350,0,2032,3155,3009,1418,3046,1036,3364,0,2,219,0,1,00:15:09,2471,0,5036,64,15,49,0,0,73633,6474,12252,0,0,88941,6876,17355,6591,48,0,0,00:04:07,6,0,12836,402,66,0,0,3,21,26,0,JUNGLE,NONE
1420389,1420286,100,3,22,KBM Vash,127,UNRANKED,12,4,3,14,0,4,0,0,0,0,0,0,0,9192,8025,0,3157,3158,1056,3001,1056,0,3363,0,0,0,0,0,00:15:25,124671,11101,8046,9,0,9,0,0,8035,458,8466,0,0,132706,11560,16579,2104,227,0,0,00:05:28,1,0,0,0,66,0,0,3,7,15,0,MIDDLE,SOLO
1420390,1420286,100,4,549,KBM Matsukaze,22,UNRANKED,7,4,2,13,0,2,1,0,0,0,0,0,0,9806,9350,0,1055,2010,3006,3085,3155,3508,3363,1,2,331,2,2,00:15:29,4359,2513,4163,9,2,7,0,0,127935,14452,6217,0,0,133777,16966,10381,1692,219,0,0,00:37:12,3,0,1482,0,0,0,0,2,3,7,0,JUNGLE,NONE
1420391,1420286,100,5,502,KBM Verfix,412,UNRANKED,4,3,6,10,0,5,0,0,0,0,0,0,0,6547,6400,0,3105,3401,2043,2049,3117,0,3364,0,0,0,0,0,00:06:40,8726,2451,8494,0,0,0,0,0,5599,308,5183,0,0,14325,2759,13677,1834,33,0,0,00:01:42,5,0,0,0,0,0,0,10,6,31,0,JUNGLE,NONE
1420394,1420293,100,1,19,RED Ayel,48,UNRANKED,4,12,6,18,0,5,0,0,0,0,0,0,0,21193,19050,0,3748,3143,3026,3075,3025,3047,3363,0,2,122,0,1,00:14:16,19132,6011,12618,11,1,10,0,0,341729,16975,27992,0,0,363137,22987,45407,18657,425,0,0,00:22:12,1,0,2275,0,4796,1,0,4,8,26,1,TOP,SOLO
1420395,1420293,100,2,6,RED YoDa SL,60,UNRANKED,11,4,7,18,0,3,0,0,0,0,0,0,0,17578,17100,1,1410,3026,3001,3009,3116,3742,3364,0,1,0,0,1,00:19:39,145119,13391,7219,114,25,89,0,0,34020,618,26987,0,0,212058,14081,36140,16112,41,0,0,00:27:43,1,0,32919,72,1933,3,0,9,18,50,1,JUNGLE,NONE
1420396,1420293,100,3,6,RED Brucer,268,UNRANKED,4,12,6,18,0,3,0,0,0,0,0,0,0,23492,19225,0,3116,3135,3020,3089,3115,3102,3363,2,8,0,4,1,00:23:17,434063,43157,13931,72,17,55,0,0,22229,1075,10498,0,0,460770,44583,24843,5678,387,0,0,00:29:36,1,0,4478,350,413,1,0,5,15,24,1,MIDDLE,SOLO
1420397,1420293,100,4,7,RED SacyR,15,UNRANKED,7,4,8,18,0,1,1,0,0,0,0,0,0,23149,19530,1,3072,3033,3087,3508,3158,3031,3363,1,4,1215,3,2,00:32:00,80597,1723,10523,15,4,11,0,0,424446,29572,8743,0,0,510017,31296,19722,5872,497,0,0,00:00:48,4,0,4973,0,455,2,0,2,15,20,1,BOTTOM,DUO_CARRY
1420398,1420293,100,5,21,RED Dioud,412,UNRANKED,4,14,10,16,0,2,0,0,0,0,0,0,0,14360,13075,1,3222,2303,3190,2043,3117,3050,3364,0,0,0,0,0,00:18:24,10351,2252,13445,0,0,0,0,0,6903,126,10569,0,0,17358,2379,24742,6037,60,0,0,00:00:51,3,0,102,0,727,0,0,19,28,88,1,BOTTOM,DUO_SUPPORT
1420400,1420194,200,6,2,PNG Mylon,39,UNRANKED,4,12,8,18,0,2,1,0,0,0,1,0,0,17629,16283,3,3078,3047,3075,3143,3091,3026,3340,2,6,122,3,2,00:17:20,36348,5120,12455,10,1,9,0,0,195860,12391,15869,0,0,261903,20696,28375,10653,324,0,0,00:10:24,1,0,29694,3184,50,2,0,4,11,22,1,TOP,SOLO
1420401,1420194,200,7,18,PNG SirT,421,UNRANKED,11,4,13,17,0,1,0,0,1,1,0,0,0,15003,13850,0,3143,2049,3065,1401,3111,3026,3364,0,2,0,0,1,00:32:55,53422,5575,13766,116,37,79,0,0,90290,3834,30273,0,0,165919,10725,44513,23897,39,0,0,00:11:03,1,0,22208,1316,473,1,0,1,20,35,1,JUNGLE,NONE
1420402,1420194,200,8,657,PNG Kami,112,UNRANKED,4,14,4,18,0,1,2,0,0,0,0,0,1,17959,17375,0,3158,3092,3198,3089,3116,3135,3363,1,5,0,5,2,00:38:46,287552,28536,8464,35,14,21,0,0,17753,0,2744,0,0,305630,28811,11208,4550,323,0,0,00:13:20,1,0,325,275,0,3,0,1,2,15,1,MIDDLE,SOLO
1420403,1420194,200,9,657,PNG TaeYeon,22,UNRANKED,4,7,9,18,0,2,0,0,0,1,0,0,0,17981,16400,2,3033,3508,3085,3006,3031,1038,3363,1,4,774,3,1,00:24:34,4600,3403,7804,23,8,15,0,0,293978,20672,7241,0,0,305065,25101,15045,5334,342,0,0,00:52:37,4,0,6486,1026,0,3,0,0,8,10,1,BOTTOM,DUO_CARRY
1420404,1420194,200,10,13,PNG Ziriguidun,412,UNRANKED,14,4,12,13,0,1,0,0,0,1,0,0,0,11249,10175,0,3401,3190,3117,2045,2043,1011,3364,1,2,0,2,1,00:16:05,10872,5001,6873,0,0,0,0,0,5732,486,8667,0,0,17581,6463,15561,4551,33,0,0,00:01:29,2,0,976,976,20,0,0,13,12,48,1,BOTTOM,DUO_SUPPORT
1420407,1420306,100,1,2,PNG Mylon,48,UNRANKED,4,12,3,18,0,1,1,0,0,0,0,0,0,16887,14183,0,3748,3111,3078,3110,3026,2033,3340,1,4,0,3,2,00:10:55,9628,3323,15492,23,5,18,0,0,237275,6173,16140,0,0,257814,10259,32497,18247,288,0,0,00:12:41,1,0,10909,763,865,3,0,2,11,21,1,JUNGLE,NONE
1420408,1420202,200,6,19,RED Ayel,48,UNRANKED,4,12,7,18,0,4,0,0,0,1,0,0,0,15501,13575,0,3748,3143,3026,3110,3111,0,3363,1,2,0,2,1,00:15:50,2626,2626,11541,16,11,5,0,0,213244,7305,16826,0,0,220030,10306,29967,12395,263,0,0,00:15:10,1,0,4159,375,1599,3,0,5,5,20,1,JUNGLE,NONE
1420409,1420202,200,7,6,RED YoDa SL,60,UNRANKED,11,4,9,16,0,1,0,0,0,1,0,0,0,13893,11525,0,1410,3065,1031,3009,3116,0,3364,0,2,0,0,1,00:17:06,90674,9722,5924,81,27,54,0,0,24189,814,15641,0,0,138127,11116,22010,10352,34,0,0,00:11:58,1,0,23263,579,444,1,0,14,13,45,1,JUNGLE,NONE
1420410,1420202,200,8,6,RED Brucer,268,UNRANKED,4,1,5,18,0,0,1,0,0,0,1,0,0,18563,15100,1,3089,3020,3135,0,3116,3115,3363,1,7,0,7,3,00:40:57,291748,34326,5414,47,9,38,0,0,16726,498,3348,0,0,314405,35800,8803,3093,327,0,0,00:20:11,1,1,5930,975,40,2,0,4,9,21,1,MIDDLE,SOLO
1420411,1420202,200,9,7,RED SacyR,15,UNRANKED,7,4,11,18,0,2,0,0,0,1,0,0,0,18076,15575,1,3033,1053,3009,3031,3087,3508,3363,2,5,948,3,1,00:11:52,47910,2013,3915,18,2,16,0,0,258007,21757,6951,0,0,315970,24916,11539,3474,344,0,0,00:01:14,3,0,10052,1146,673,1,0,3,12,16,1,JUNGLE,NONE
1420412,1420202,200,10,21,RED Dioud,432,UNRANKED,4,14,14,14,0,2,0,0,0,0,0,0,0,12133,10150,0,3190,2301,3050,0,3158,3028,3364,0,1,150,0,1,00:15:59,17046,5123,7170,4,0,4,0,0,6700,1373,7136,0,0,25315,7189,14928,3280,25,0,0,00:02:35,5,0,1568,692,622,2,0,15,20,60,1,JUNGLE,NONE
1420413,1420311,100,2,7,ITZ Revolta,421,UNRANKED,4,11,8,16,0,2,0,0,0,0,0,0,0,12427,11470,0,3065,1401,2049,3742,1031,1057,3364,0,1,0,0,1,00:18:46,42550,5389,11181,112,29,83,0,0,85945,4403,26134,0,0,150504,10684,37315,20406,27,0,0,00:06:40,1,0,22007,892,0,0,0,9,25,37,1,JUNGLE,NONE
1420414,1420311,100,3,552,ITZ tockers,50,UNRANKED,12,4,9,18,0,1,0,0,0,0,0,0,0,15069,14125,0,3157,3065,3089,3111,3027,1056,3340,0,1,0,0,1,00:22:16,205779,22422,13711,30,9,21,0,0,29355,1508,13572,0,0,235135,23931,27915,15260,293,0,0,00:14:34,1,0,0,0,632,1,0,3,7,20,1,MIDDLE,SOLO
1420415,1420311,100,4,19,ITZ micaO,15,UNRANKED,4,7,10,17,0,1,1,0,0,0,0,1,0,16561,14225,0,3031,1053,3046,1038,3006,3508,3363,1,3,842,2,2,00:31:10,0,0,6574,16,8,8,0,0,276487,28211,7920,0,0,279791,29137,14595,3420,336,0,0,00:01:09,3,0,3304,926,100,7,0,3,13,15,1,BOTTOM,SOLO
1420416,1420311,100,5,3,ITZ Jockster,12,UNRANKED,4,3,8,12,0,2,0,0,1,1,0,1,0,10485,10050,0,2043,2303,3190,3009,3110,3114,3364,0,1,0,0,1,00:31:15,15069,4644,12143,0,0,0,0,0,8954,894,8721,0,0,29666,5538,20865,7548,54,0,0,00:02:27,42,0,5642,0,0,0,0,12,14,46,1,JUNGLE,NONE
1420422,1420216,200,6,662,KBM Zantins,57,UNRANKED,12,4,2,13,0,3,0,0,0,0,0,0,0,8745,8275,0,1056,3068,1056,3111,3065,0,3363,0,0,0,0,0,00:17:36,93263,5283,5007,12,0,12,0,0,16691,618,12011,0,0,109955,5901,17367,4330,178,0,0,00:08:23,1,0,0,0,349,1,0,1,5,10,0,JUNGLE,NONE
1420423,1420216,200,7,550,KBM Danagorn,60,UNRANKED,11,4,2,13,0,4,0,0,0,0,0,0,0,8110,7725,0,1028,2031,1029,3158,3116,1410,3364,0,0,0,0,0,00:14:57,67118,6181,8069,76,9,67,0,0,17705,463,10086,0,0,95076,6789,18429,4388,38,0,0,00:10:06,1,0,10252,144,273,0,0,2,12,18,0,JUNGLE,NONE
1420424,1420216,200,8,22,KBM Vash,268,UNRANKED,1,4,2,14,0,3,0,0,0,0,0,0,0,9283,8900,0,1056,3115,3116,1033,1026,1001,3363,0,0,0,0,0,00:10:59,128056,10547,6127,2,0,2,0,0,4420,157,4506,0,0,132477,10704,10726,545,244,0,0,00:07:51,1,0,0,0,93,0,0,2,7,12,0,MIDDLE,SOLO
1420425,1420216,200,9,549,KBM Matsukaze,51,UNRANKED,7,4,0,13,0,2,0,0,0,0,0,0,0,9253,8975,0,1055,2010,3031,3006,3085,1037,3363,1,2,1003,2,1,00:13:21,296,141,2159,5,0,5,0,0,115000,10791,5764,0,0,115891,10932,7948,1318,203,0,0,00:01:32,3,0,594,0,25,1,0,2,5,9,0,JUNGLE,NONE
1420426,1420216,200,10,502,KBM Verfix,43,UNRANKED,4,3,2,10,0,3,0,0,0,0,0,0,0,5959,5325,0,3158,2010,2043,2301,3067,1033,3364,0,0,0,0,0,00:19:42,12850,1886,4515,0,0,0,0,0,5224,504,2809,0,0,18075,2391,7439,80,18,0,0,00:03:26,1,0,0,0,115,0,0,9,5,27,0,JUNGLE,NONE
1420427,1420219,200,8,552,ITZ tockers,112,UNRANKED,1,4,6,18,0,3,1,0,0,1,0,1,0,20306,18775,0,3157,3116,3198,3135,3158,3089,3363,2,7,0,4,3,00:25:05,375196,52699,6955,53,12,41,0,0,14452,470,8617,0,0,391324,54305,16237,1376,356,0,0,00:17:03,1,1,1675,1135,664,1,0,3,18,26,1,MIDDLE,SOLO
1420428,1420219,200,9,19,ITZ micaO,22,UNRANKED,4,7,12,18,0,5,0,0,0,0,1,1,0,18547,17450,1,3053,3139,3094,3085,3508,3006,3363,1,5,702,2,1,00:16:05,7465,2664,6476,40,3,37,0,0,261097,24157,13627,0,0,275735,28105,21259,4573,295,0,0,00:46:27,4,0,7172,1284,1155,4,0,2,12,12,1,BOTTOM,DUO_CARRY
1420429,1420219,200,10,3,ITZ Jockster,412,UNRANKED,4,3,14,15,0,5,0,0,0,1,0,1,0,12615,11175,0,3190,2303,3222,2043,3009,3211,3364,0,1,0,0,1,00:16:09,15885,5518,8613,1,1,0,0,0,9994,970,12659,0,0,26179,6728,22076,2922,40,0,0,00:01:27,4,0,300,240,804,1,0,19,13,70,1,BOTTOM,DUO_SUPPORT
1420444,1420238,200,6,26,BGG Ranger,98,UNRANKED,12,4,4,18,0,2,0,0,0,0,0,0,0,12957,12975,0,3026,3111,3068,3065,0,3143,3340,0,0,0,0,0,00:30:39,142676,3227,5599,17,1,16,0,0,53172,2111,23638,0,0,195847,5338,29723,5989,302,0,0,00:11:25,1,0,0,0,486,1,0,3,29,21,0,JUNGLE,NONE
1420445,1420238,200,7,26,BGG Tierwulf VPP,421,UNRANKED,4,11,3,15,0,3,0,0,0,0,0,0,0,10315,9875,0,3143,2049,2043,1401,3111,3211,3364,0,0,0,0,0,00:18:22,40386,5266,11955,70,11,59,0,0,55902,2228,26498,0,0,113694,8439,38993,16556,51,0,0,00:10:51,1,0,17406,944,540,0,0,8,20,31,0,JUNGLE,NONE
1420446,1420238,200,8,502,BGG Rakin VPP,26,UNRANKED,4,12,1,18,0,1,0,0,0,0,0,0,0,14621,14750,0,3089,0,3027,3158,3165,3135,3340,1,3,0,3,1,00:40:23,322395,29329,12548,25,0,25,0,0,13939,408,5471,0,0,336459,29863,18045,6506,377,0,0,00:17:22,1,0,125,125,25,0,0,4,12,18,0,MIDDLE,SOLO
1420447,1420238,200,9,7,BGG Luskka,29,UNRANKED,4,7,2,16,0,3,0,0,0,0,0,0,0,13403,13625,0,3006,3153,3142,3085,3035,3123,3363,0,1,419,0,1,00:17:05,0,0,11347,23,0,23,0,0,202030,21982,9032,0,0,216477,25694,20405,7119,299,0,0,00:06:31,4,0,14447,3712,25,0,0,3,29,16,0,TOP,DUO_CARRY
1420448,1420238,200,10,28,BGG RedBert VPP,43,UNRANKED,4,14,2,12,0,4,0,0,0,0,0,0,0,8311,7825,0,3190,3222,2049,3303,3009,2043,3364,0,0,0,0,0,00:27:29,5900,1641,8230,0,0,0,0,0,5096,743,8236,0,0,10996,2385,16725,2128,40,0,0,00:02:01,2,0,0,0,258,0,0,9,36,41,0,TOP,DUO_SUPPORT
1420454,1420248,200,6,550,CNB LEP,114,UNRANKED,4,12,2,18,0,1,0,0,0,0,0,0,0,20769,19025,0,3047,3074,3072,3026,3812,3071,3340,1,2,894,2,1,00:38:28,10689,1256,8655,40,4,36,0,0,372149,11059,15029,0,0,394884,18092,25345,6739,411,0,0,00:07:10,5,0,12045,5776,1660,3,0,3,7,25,1,TOP,SOLO
1420455,1420248,200,7,25,CNB Minerva,421,UNRANKED,11,4,11,18,0,4,0,0,1,1,0,0,0,18247,16575,0,3009,3065,3512,2303,3742,1401,3364,1,2,0,2,1,00:21:33,70040,7302,26983,114,26,88,0,0,115862,5346,40794,0,0,214210,14667,69339,28229,124,0,0,00:12:59,3,0,28306,2018,1561,1,0,5,18,58,1,JUNGLE,NONE
1420456,1420248,200,8,25,CNB tinowns,50,UNRANKED,4,14,8,18,0,3,0,0,0,0,0,0,0,19698,18000,1,3089,3135,3151,3027,3020,3065,3363,0,2,0,0,1,00:21:18,334433,41014,18105,40,11,29,0,0,21630,906,17964,0,0,360689,43944,37607,17786,373,0,0,00:18:02,1,0,4624,2024,1537,1,0,5,8,19,1,MIDDLE,SOLO
1420457,1420248,200,9,25,CNB pbO,18,UNRANKED,4,7,2,18,0,1,0,0,0,0,1,0,1,22649,19275,2,3094,3036,3085,3072,3031,3006,3363,2,8,1584,4,1,00:44:56,57670,2394,8554,29,15,14,0,0,363079,27409,9227,0,0,436707,30385,18530,3598,428,0,0,00:06:05,3,0,15954,581,748,5,0,3,9,20,1,BOTTOM,DUO_CARRY
1420458,1420248,200,10,25,CNB Wos,143,UNRANKED,4,3,9,15,0,2,0,0,0,0,0,1,0,14334,12175,0,2301,3157,3020,2043,3151,1011,3364,0,1,0,0,1,00:19:21,39095,23886,6315,1,1,0,0,0,6979,1302,6635,0,0,47800,25578,13059,2280,31,0,0,00:03:15,6,0,1725,390,109,1,0,14,17,59,1,BOTTOM,DUO_SUPPORT
1420469,1420263,200,6,28,VFK Robo,98,UNRANKED,12,4,5,16,0,6,0,0,0,0,0,0,0,10367,9925,0,3065,1011,3047,1054,3068,3082,3340,0,0,0,0,0,00:11:15,94805,4517,16691,12,0,12,0,0,33691,3847,13973,0,0,128496,8364,32982,3768,191,0,0,00:06:31,1,0,0,0,2318,0,0,3,4,20,0,JUNGLE,NONE
1420470,1420263,200,7,28,VFK Nappon,28,UNRANKED,4,11,3,13,0,5,0,0,0,0,0,0,0,9667,8985,0,1414,2032,3116,3158,3108,1052,3363,0,2,0,0,1,00:10:40,78830,7592,8344,84,3,81,0,0,29465,1760,17198,0,0,116367,9921,25886,5594,16,0,0,00:11:33,1,0,8072,568,344,0,0,7,5,17,0,JUNGLE,NONE
1420471,1420263,200,8,28,VFK takeshi,112,UNRANKED,1,4,2,17,0,3,0,0,0,0,0,0,0,12596,12150,0,3198,1026,3001,3158,3135,1058,3340,0,2,0,0,1,00:23:04,207674,22960,7522,8,0,8,0,0,12820,112,5568,0,0,221123,23072,13507,1426,314,0,0,00:02:57,1,0,628,0,416,1,0,2,8,15,0,MIDDLE,SOLO
1420472,1420263,200,9,28,VFK esA,15,UNRANKED,7,4,2,17,0,2,0,0,0,0,0,0,0,15755,16050,0,3031,3094,1053,3036,3009,3508,3363,1,3,701,2,1,00:27:28,5696,187,2246,12,0,12,0,0,317956,30433,10715,0,0,324922,30621,13901,3582,393,0,0,00:01:09,3,0,1270,0,940,1,0,6,11,20,0,JUNGLE,NONE
1420473,1420263,200,10,28,VFK Baiano,43,UNRANKED,3,4,4,13,0,1,0,0,0,0,0,0,0,8263,7810,0,1052,3222,2301,2043,3158,3024,3364,0,0,0,0,0,00:29:57,23278,4495,2072,0,0,0,0,0,4754,567,5703,0,0,28033,5063,8321,1553,26,0,0,00:03:13,2,0,0,0,545,0,0,9,10,43,0,JUNGLE,NONE
1420474,1420265,200,9,502,OPK Skyer,51,UNRANKED,7,4,0,14,0,5,0,0,0,0,0,0,0,11301,10275,0,1055,3085,3123,3031,3006,1037,3363,0,0,1264,0,0,00:12:25,2181,628,9916,10,0,10,0,0,169976,14610,8647,0,0,172417,15499,18867,3968,255,0,0,00:01:37,5,0,260,260,304,0,0,2,8,14,0,BOTTOM,DUO_CARRY
1420475,1420265,200,10,17,OPK Professor,267,UNRANKED,4,3,0,11,0,3,0,0,0,0,0,0,0,7715,7250,0,3009,3222,2301,2031,0,3067,3364,0,0,0,0,0,00:20:47,6595,2953,6135,0,0,0,0,0,4777,1119,8157,0,0,11372,4072,14456,12945,24,0,0,00:02:00,5,0,0,0,164,0,0,10,21,42,0,BOTTOM,DUO_SUPPORT
1420492,1420286,200,6,19,RED Ayel,48,UNRANKED,4,12,7,15,0,3,0,0,0,0,0,0,1,11731,10100,0,3748,2033,3065,3024,3047,3057,3363,0,2,0,0,1,00:15:23,7307,1848,7981,15,3,12,0,0,139729,5878,11422,0,0,148237,7726,20439,6402,170,0,0,00:02:40,1,0,1200,0,1036,2,0,3,6,12,1,JUNGLE,NONE
