id,gameId,teamId,participantId,timeline,data
4310,1420263,100,3,20-30,6.8
4311,1420263,100,3,30-end,2.2
4312,1420263,100,3,0-10,7.8
4313,1420263,100,4,10-20,9.3
4314,1420263,100,4,20-30,7.1
4315,1420263,100,4,30-end,2.6
4316,1420263,100,4,0-10,7.9
4317,1420263,100,5,10-20,0.4
4318,1420263,100,5,20-30,0.9
4319,1420263,100,5,30-end,1.0
4320,1420263,100,5,0-10,0.2
4321,1420263,200,6,10-20,6.2
4322,1420263,200,6,20-30,5.4
4323,1420263,200,6,30-end,2.6
4324,1420263,200,6,0-10,5.5
4325,1420263,200,7,10-20,0.5
4326,1420263,200,7,20-30,0.2
4327,1420263,200,7,30-end,0.6
4328,1420263,200,7,0-10,0.2
4329,1420263,200,8,10-20,10.3
4330,1420263,200,8,20-30,7.9
4331,1420263,200,8,30-end,7.4
4332,1420263,200,8,0-10,8.1
4333,1420263,200,9,10-20,11.1
4334,1420263,200,9,20-30,8.7
4335,1420263,200,9,30-end,18.6
4336,1420263,200,9,0-10,8.1
4337,1420263,200,10,10-20,0.7
4338,1420263,200,10,20-30,0.6
4339,1420263,200,10,30-end,2.0
4340,1420263,200,10,0-10,0.1
4341,1420265,100,1,10-20,9.0
4342,1420265,100,1,20-30,10.6
4343,1420265,100,1,30-end,11.2
4344,1420265,100,1,0-10,7.8
4345,1420265,100,2,10-20,1.8
4346,1420265,100,2,20-30,1.2
4347,1420265,100,2,30-end,1.8
4348,1420265,100,2,0-10,0.1
4349,1420265,100,3,10-20,10.4
4350,1420265,100,3,20-30,6.8
4351,1420265,100,3,30-end,8.2
4352,1420265,100,3,0-10,6.9
4353,1420265,100,4,10-20,6.7
4354,1420265,100,4,20-30,9.6
4355,1420265,100,4,30-end,5.4
4356,1420265,100,4,0-10,7.0
4357,1420265,100,5,10-20,0.6
4358,1420265,100,5,20-30,1.1
4359,1420265,100,5,30-end,1.4
4360,1420265,100,5,0-10,0.2
4361,1420265,200,6,10-20,9.1
4362,1420265,200,6,20-30,10.6
4363,1420265,200,6,30-end,6.2
4364,1420265,200,6,0-10,6.7
4365,1420265,200,7,10-20,1.2
4366,1420265,200,7,20-30,2.1
4367,1420265,200,7,30-end,0.4
4368,1420265,200,7,0-10,0.2
4369,1420265,200,8,10-20,8.4
4370,1420265,200,8,20-30,8.7
4371,1420265,200,8,30-end,5.6
4372,1420265,200,8,0-10,6.9
4373,1420265,200,9,10-20,8.2
4374,1420265,200,9,20-30,6.4
4375,1420265,200,9,30-end,7.8
4376,1420265,200,9,0-10,6.9
4377,1420265,200,10,10-20,0.6
4378,1420265,200,10,20-30,1.2
4379,1420265,200,10,30-end,1.0
4380,1420265,200,10,0-10,0.0
4381,1420286,100,1,10-20,7.0
4382,1420286,100,1,20-30,6.7
4383,1420286,100,1,0-10,3.5
4384,1420286,100,2,10-20,1.9
4385,1420286,100,2,20-30,2.2
4386,1420286,100,2,0-10,0.7
4387,1420286,100,3,10-20,8.3
4388,1420286,100,3,20-30,7.1
4389,1420286,100,3,0-10,7.3
4390,1420286,100,4,10-20,5.9
4391,1420286,100,4,20-30,8.4
4392,1420286,100,4,0-10,7.6
4393,1420286,100,5,10-20,1.0
4394,1420286,100,5,20-30,1.3
4395,1420286,100,5,0-10,1.0
4396,1420286,200,6,10-20,9.0
4397,1420286,200,6,20-30,6.4
4398,1420286,200,6,0-10,1.3
4399,1420286,200,7,10-20,0.9
4400,1420286,200,7,20-30,1.5
4401,1420286,200,7,0-10,0.2
4402,1420286,200,8,10-20,8.3
4403,1420286,200,8,20-30,7.1
4404,1420286,200,8,0-10,7.6
4405,1420286,200,9,10-20,7.4
4406,1420286,200,9,20-30,6.5
4407,1420286,200,9,0-10,5.9
4408,1420286,200,10,10-20,2.1
4409,1420286,200,10,20-30,1.4
4410,1420286,200,10,0-10,1.2
4411,1420293,100,1,10-20,8.0
4412,1420293,100,1,20-30,7.6
4413,1420293,100,1,30-end,8.28
4414,1420293,100,1,0-10,6.2
4415,1420293,100,2,10-20,0.9
4416,1420293,100,2,20-30,0.8
4417,1420293,100,2,30-end,0.88
4418,1420293,100,2,0-10,0.2
4419,1420293,100,3,10-20,9.9
4420,1420293,100,3,20-30,6.3
4421,1420293,100,3,30-end,5.68
4422,1420293,100,3,0-10,8.3
4423,1420293,100,4,10-20,11.1
4424,1420293,100,4,20-30,7.2
4425,1420293,100,4,30-end,9.36
4426,1420293,100,4,0-10,7.6
4427,1420293,100,5,10-20,1.1
4428,1420293,100,5,20-30,0.9
4429,1420293,100,5,30-end,1.12
4430,1420293,100,5,0-10,1.2
4431,1420293,200,6,10-20,9.3
4432,1420293,200,6,20-30,9.2
4433,1420293,200,6,30-end,9.2
4434,1420293,200,6,0-10,6.3
4435,1420293,200,7,10-20,1.1
4436,1420293,200,7,20-30,1.6
4437,1420293,200,7,30-end,1.6
4438,1420293,200,7,0-10,0.0
4439,1420293,200,8,10-20,10.2
4440,1420293,200,8,20-30,6.4
4441,1420293,200,8,30-end,6.92
4442,1420293,200,8,0-10,8.8
4443,1420293,200,9,10-20,9.1
4444,1420293,200,9,20-30,4.7
4445,1420293,200,9,30-end,4.48
4446,1420293,200,9,0-10,7.0
4447,1420293,200,10,10-20,0.4
4448,1420293,200,10,20-30,0.3
4449,1420293,200,10,30-end,1.2
4450,1420293,200,10,0-10,0.1
4451,1420306,100,1,10-20,6.7
4452,1420306,100,1,20-30,8.2
4453,1420306,100,1,30-end,5.4
4454,1420306,100,1,0-10,4.4
4455,1420306,100,2,10-20,0.3
4456,1420306,100,2,20-30,0.5
4457,1420306,100,2,30-end,0.9
4458,1420306,100,2,0-10,0.0
4459,1420306,100,3,10-20,8.7
4460,1420306,100,3,20-30,10.1
4461,1420306,100,3,30-end,9.2
4462,1420306,100,3,0-10,9.0
4463,1420306,100,4,10-20,6.3
4464,1420306,100,4,20-30,7.7
4465,1420306,100,4,30-end,5.8
4466,1420306,100,4,0-10,7.1
4467,1420306,100,5,10-20,0.6
4468,1420306,100,5,20-30,0.6
4469,1420306,100,5,30-end,1.3
4470,1420306,100,5,0-10,0.2
4471,1420306,200,6,10-20,8.4
4472,1420306,200,6,20-30,6.9
4473,1420306,200,6,30-end,6.1
4474,1420306,200,6,0-10,1.9
4475,1420306,200,7,10-20,1.5
4476,1420306,200,7,20-30,0.9
4477,1420306,200,7,30-end,1.0
4478,1420306,200,7,0-10,0.3
4479,1420306,200,8,10-20,10.5
4480,1420306,200,8,20-30,10.7
4481,1420306,200,8,30-end,8.9
4482,1420306,200,8,0-10,7.5
4483,1420306,200,9,10-20,8.0
4484,1420306,200,9,20-30,9.6
4485,1420306,200,9,30-end,6.3
4486,1420306,200,9,0-10,6.6
4487,1420306,200,10,10-20,0.4
4488,1420306,200,10,20-30,0.4
4489,1420306,200,10,30-end,0.5
4490,1420306,200,10,0-10,0.1
4491,1420311,100,1,10-20,8.7
4492,1420311,100,1,20-30,9.0
4493,1420311,100,1,30-end,5.4
4494,1420311,100,1,0-10,3.4
4495,1420311,100,2,10-20,0.7
4496,1420311,100,2,20-30,1.0
4497,1420311,100,2,30-end,1.2
4498,1420311,100,2,0-10,0.4
4499,1420311,100,3,10-20,10.1
4500,1420311,100,3,20-30,6.5
4501,1420311,100,3,30-end,9.4
4502,1420311,100,3,0-10,7.2
