id,gameId,teamId,participantId,timeline,data
549,1210124,100,5,30-end,262.64
550,1210124,100,5,0-10,304.1
551,1210124,200,6,10-20,451.4
552,1210124,200,6,20-30,487.8
553,1210124,200,6,30-end,597.04
554,1210124,200,6,0-10,329.1
555,1210124,200,7,10-20,421.7
556,1210124,200,7,20-30,242.9
557,1210124,200,7,30-end,468.84
558,1210124,200,7,0-10,343.8
559,1210124,200,8,10-20,461.9
560,1210124,200,8,20-30,613.8
561,1210124,200,8,30-end,488.4
562,1210124,200,8,0-10,438.8
563,1210124,200,9,10-20,461.7
564,1210124,200,9,20-30,589.5
565,1210124,200,9,30-end,501.48
566,1210124,200,9,0-10,482.0
567,1210124,200,10,10-20,162.3
568,1210124,200,10,20-30,200.8
569,1210124,200,10,30-end,331.56
570,1210124,200,10,0-10,189.7
571,1210269,100,1,10-20,523.3
572,1210269,100,1,20-30,577.3
573,1210269,100,1,0-10,435.2
574,1210269,100,2,10-20,390.2
575,1210269,100,2,20-30,427.1
576,1210269,100,2,0-10,358.6
577,1210269,100,3,10-20,577.2
578,1210269,100,3,20-30,453.9
579,1210269,100,3,0-10,479.4
580,1210269,100,4,10-20,381.2
581,1210269,100,4,20-30,412.6
582,1210269,100,4,0-10,264.1
583,1210269,100,5,10-20,227.9
584,1210269,100,5,20-30,199.6
585,1210269,100,5,0-10,294.9
586,1210269,200,6,10-20,559.8
587,1210269,200,6,20-30,678.2
588,1210269,200,6,0-10,418.9
589,1210269,200,7,10-20,423.2
590,1210269,200,7,20-30,464.7
591,1210269,200,7,0-10,335.7
592,1210269,200,8,10-20,498.8
593,1210269,200,8,20-30,538.3
594,1210269,200,8,0-10,468.6
595,1210269,200,9,10-20,386.5
596,1210269,200,9,20-30,618.5
597,1210269,200,9,0-10,302.0
598,1210269,200,10,10-20,230.6
599,1210269,200,10,20-30,367.0
600,1210269,200,10,0-10,284.1
601,1220221,100,1,10-20,533.1
602,1220221,100,1,0-10,442.6
603,1220221,100,2,10-20,392.3
604,1220221,100,2,0-10,362.6
605,1220221,100,3,10-20,486.0
606,1220221,100,3,0-10,474.6
607,1220221,100,4,10-20,445.1
608,1220221,100,4,0-10,329.1
609,1220221,100,5,10-20,290.7
610,1220221,100,5,0-10,252.5
611,1220221,200,6,10-20,507.4
612,1220221,200,6,0-10,407.7
613,1220221,200,7,10-20,263.4
614,1220221,200,7,0-10,348.5
615,1220221,200,8,10-20,579.8
616,1220221,200,8,0-10,464.5
617,1220221,200,9,10-20,326.1
618,1220221,200,9,0-10,316.3
619,1220221,200,10,10-20,246.7
620,1220221,200,10,0-10,325.5
621,1220232,100,1,10-20,568.4
622,1220232,100,1,20-30,511.2
623,1220232,100,1,30-end,493.8
624,1220232,100,1,0-10,435.3
625,1220232,100,2,10-20,405.7
626,1220232,100,2,20-30,512.6
627,1220232,100,2,30-end,531.0
628,1220232,100,2,0-10,338.3
629,1220232,100,3,10-20,509.5
630,1220232,100,3,20-30,598.8
631,1220232,100,3,30-end,296.9
632,1220232,100,3,0-10,483.4
633,1220232,100,4,10-20,344.4
634,1220232,100,4,20-30,491.4
635,1220232,100,4,30-end,405.6
636,1220232,100,4,0-10,326.1
637,1220232,100,5,10-20,254.3
638,1220232,100,5,20-30,144.2
639,1220232,100,5,30-end,191.7
640,1220232,100,5,0-10,278.7
641,1220232,200,6,10-20,585.1
642,1220232,200,6,20-30,506.3
643,1220232,200,6,30-end,485.7
644,1220232,200,6,0-10,488.7
645,1220232,200,7,10-20,345.4
646,1220232,200,7,20-30,436.4
647,1220232,200,7,30-end,286.8
648,1220232,200,7,0-10,287.6
649,1220232,200,8,10-20,532.4
650,1220232,200,8,20-30,545.3
651,1220232,200,8,30-end,625.7
652,1220232,200,8,0-10,487.8
653,1220232,200,9,10-20,352.5
654,1220232,200,9,20-30,468.8
655,1220232,200,9,30-end,565.1
656,1220232,200,9,0-10,318.3
657,1220232,200,10,10-20,229.3
658,1220232,200,10,20-30,259.8
659,1220232,200,10,30-end,193.9
660,1220232,200,10,0-10,274.2
661,1210278,100,1,10-20,665.1
662,1210278,100,1,0-10,497.8
663,1210278,100,2,10-20,375.1
664,1210278,100,2,0-10,278.0
665,1210278,100,3,10-20,605.5
666,1210278,100,3,0-10,516.8
667,1210278,100,4,10-20,491.7
668,1210278,100,4,0-10,360.2
669,1210278,100,5,10-20,269.8
670,1210278,100,5,0-10,296.5
671,1210278,200,6,10-20,458.8
672,1210278,200,6,0-10,360.6
673,1210278,200,7,10-20,282.4
674,1210278,200,7,0-10,365.0
675,1210278,200,8,10-20,416.4
676,1210278,200,8,0-10,488.8
677,1210278,200,9,10-20,375.5
678,1210278,200,9,0-10,272.6
679,1210278,200,10,10-20,250.8
680,1210278,200,10,0-10,267.6
681,1220260,100,1,10-20,307.1
682,1220260,100,1,20-30,418.6
683,1220260,100,1,30-end,568.9
684,1220260,100,1,0-10,425.7
685,1220260,100,2,10-20,357.8
686,1220260,100,2,20-30,326.0
687,1220260,100,2,30-end,520.6
688,1220260,100,2,0-10,308.3
689,1220260,100,3,10-20,449.2
690,1220260,100,3,20-30,403.8
691,1220260,100,3,30-end,443.2
692,1220260,100,3,0-10,412.1
693,1220260,100,4,10-20,369.7
694,1220260,100,4,20-30,358.2
695,1220260,100,4,30-end,543.3
696,1220260,100,4,0-10,322.3
697,1220260,100,5,10-20,142.3
698,1220260,100,5,20-30,265.4
699,1220260,100,5,30-end,357.9
700,1220260,100,5,0-10,251.7
701,1220260,200,6,10-20,356.4
702,1220260,200,6,20-30,562.6
703,1220260,200,6,30-end,409.6
704,1220260,200,6,0-10,440.1
705,1220260,200,7,10-20,294.4
706,1220260,200,7,20-30,263.8
707,1220260,200,7,30-end,477.6
708,1220260,200,7,0-10,344.7
709,1220260,200,8,10-20,535.6
710,1220260,200,8,20-30,442.3
711,1220260,200,8,30-end,300.4
712,1220260,200,8,0-10,433.2
713,1220260,200,9,10-20,411.6
714,1220260,200,9,20-30,419.8
715,1220260,200,9,30-end,531.1
716,1220260,200,9,0-10,344.0
717,1220260,200,10,10-20,246.9
718,1220260,200,10,20-30,177.9
719,1220260,200,10,30-end,251.6
720,1220260,200,10,0-10,236.7
721,1210335,100,1,10-20,493.8
722,1210335,100,1,20-30,389.6
723,1210335,100,1,30-end,585.066666666667
724,1210335,100,1,0-10,442.5
725,1210335,100,2,10-20,326.0
726,1210335,100,2,20-30,263.5
727,1210335,100,2,30-end,403.933333333333
728,1210335,100,2,0-10,303.5
729,1210335,100,3,10-20,567.8
730,1210335,100,3,20-30,482.9
731,1210335,100,3,30-end,462.133333333333
732,1210335,100,3,0-10,447.7
733,1210335,100,4,10-20,474.6
734,1210335,100,4,20-30,504.9
735,1210335,100,4,30-end,447.8
736,1210335,100,4,0-10,293.1
737,1210335,100,5,10-20,199.2
738,1210335,100,5,20-30,180.3
739,1210335,100,5,30-end,326.6
740,1210335,100,5,0-10,310.7
741,1210335,200,6,10-20,483.6
742,1210335,200,6,20-30,507.3
743,1210335,200,6,30-end,371.0
744,1210335,200,6,0-10,418.3
745,1210335,200,7,10-20,366.2
746,1210335,200,7,20-30,438.8
747,1210335,200,7,30-end,346.933333333333
748,1210335,200,7,0-10,370.9
749,1210335,200,8,10-20,557.5
750,1210335,200,8,20-30,540.2
751,1210335,200,8,30-end,526.933333333333
752,1210335,200,8,0-10,415.1
753,1210335,200,9,10-20,358.3
754,1210335,200,9,20-30,323.2
755,1210335,200,9,30-end,511.466666666667
756,1210335,200,9,0-10,336.9
757,1210335,200,10,10-20,138.1
758,1210335,200,10,20-30,207.7
759,1210335,200,10,30-end,299.0
760,1210335,200,10,0-10,265.7
761,1220289,100,1,10-20,558.2
762,1220289,100,1,20-30,637.0
763,1220289,100,1,30-end,462.7
764,1220289,100,1,0-10,354.3
765,1220289,100,2,10-20,381.6
766,1220289,100,2,20-30,500.7
767,1220289,100,2,30-end,249.3
768,1220289,100,2,0-10,286.1
